"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"189","https://img.a.transfermarkt.technology/portrait/medium/122797-1593970837.jpg?lm=1","Andy Delort","https://www.transfermarkt.us/andy-delort/profil/spieler/122797","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/montpellier-hsc/startseite/verein/969/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/969.png?lm=1459072367","Montpellier","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€4.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/122797/transfer_id/2506019","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"190","https://img.a.transfermarkt.technology/portrait/medium/149237-1473085844.jpg?lm=1","Anthony Knockaert","https://www.transfermarkt.us/anthony-knockaert/profil/spieler/149237","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/fc-fulham/startseite/verein/931/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/931.png?lm=1556831687","Fulham","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/149237/transfer_id/2568505","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569"
"191","https://img.a.transfermarkt.technology/portrait/medium/236045-1678025716.jpg?lm=1","Denis Bouanga","https://www.transfermarkt.us/denis-bouanga/profil/spieler/236045","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/51.png?lm=1520611569","https://www.transfermarkt.us/as-saint-etienne/startseite/verein/618/saison_id/2019","","Saint-Étienne","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€4.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/236045/transfer_id/2541646","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"192","https://img.a.transfermarkt.technology/portrait/medium/176591-1559751465.jpg?lm=1","Jota Peleteiro","https://www.transfermarkt.us/jota-peleteiro/profil/spieler/176591","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/aston-villa/startseite/verein/405/saison_id/2019","","Aston Villa","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€4.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/176591/transfer_id/2495739",""
"193","https://img.a.transfermarkt.technology/portrait/medium/215679-1667044766.png?lm=1","Georges-Kevin N'Koudou","https://www.transfermarkt.us/georges-kevin-nkoudou/profil/spieler/215679","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569","https://www.transfermarkt.us/besiktas-istanbul/startseite/verein/114/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/114.png?lm=1502974502","Besiktas","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€4.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/215679/transfer_id/2617703","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"194","https://img.a.transfermarkt.technology/portrait/medium/160344-1618994189.jpg?lm=1","Leonardo Mancuso","https://www.transfermarkt.us/leonardo-mancuso/profil/spieler/160344","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/fc-empoli/startseite/verein/749/saison_id/2019","","Empoli","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie B","https://www.transfermarkt.us/serie-b/transfers/wettbewerb/IT2/saison_id/2019","€4.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/160344/transfer_id/2553774",""
"195","https://img.a.transfermarkt.technology/portrait/medium/459115-1623680517.jpg?lm=1","Jan Hurtado","https://www.transfermarkt.us/jan-hurtado/profil/spieler/459115","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/182.png?lm=1520611569","https://www.transfermarkt.us/club-atletico-boca-juniors/startseite/verein/189/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/189.png?lm=1511621129","Boca Juniors","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","Superliga","https://www.transfermarkt.us/superliga/transfers/wettbewerb/AR1N/saison_id/2019","€4.43m","https://www.transfermarkt.us/jumplist/transfers/spieler/459115/transfer_id/2551556","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569"
"196","https://img.a.transfermarkt.technology/portrait/medium/503743-1575280580.png?lm=1","Morgan Rogers","https://www.transfermarkt.us/morgan-rogers/profil/spieler/503743","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","https://www.transfermarkt.us/manchester-city-u23/startseite/verein/9265/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/9265.png?lm=1467356331","Man City U23","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League 2","https://www.transfermarkt.us/premier-league-2/transfers/wettbewerb/GB21/saison_id/2019","€4.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/503743/transfer_id/2586713",""
"197","https://img.a.transfermarkt.technology/portrait/medium/129627-1543493629.jpg?lm=1","Charlie Austin","https://www.transfermarkt.us/charlie-austin/profil/spieler/129627","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","https://www.transfermarkt.us/west-bromwich-albion/startseite/verein/984/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/984.png?lm=1457991758","West Brom","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€4.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/129627/transfer_id/2596844",""
"198","https://img.a.transfermarkt.technology/portrait/medium/267160-1646575933.jpg?lm=1","Adam Buksa","https://www.transfermarkt.us/adam-buksa/profil/spieler/267160","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569","https://www.transfermarkt.us/new-england-revolution/startseite/verein/626/saison_id/2019","","New England","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€4.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/267160/transfer_id/2729926",""
"199","https://img.a.transfermarkt.technology/portrait/medium/354214-1676619619.png?lm=1","John Mary","https://www.transfermarkt.us/john-mary/profil/spieler/354214","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569","https://www.transfermarkt.us/shenzhen-fc/startseite/verein/1320/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1320.png?lm=1671887064","SZ FC","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€4.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/354214/transfer_id/2533424",""
"200","https://img.a.transfermarkt.technology/portrait/medium/363178-1678479256.jpg?lm=1","Giacomo Vrioni","https://www.transfermarkt.us/giacomo-vrioni/profil/spieler/363178","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/3.png?lm=1520611569","https://www.transfermarkt.us/juventus-turin-u23/startseite/verein/41101/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/41101.png?lm=1594291454","Juventus U23","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie C-A","https://www.transfermarkt.us/serie-c-girone-a/transfers/wettbewerb/IT3A/saison_id/2019","€4.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/363178/transfer_id/2779087","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"201","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luca Zanimacchia","https://www.transfermarkt.us/luca-zanimacchia/profil/spieler/407265","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/juventus-turin-u23/startseite/verein/41101/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/41101.png?lm=1594291454","Juventus U23","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie C-A","https://www.transfermarkt.us/serie-c-girone-a/transfers/wettbewerb/IT3A/saison_id/2019","€4.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/407265/transfer_id/2391885",""
"202","https://img.a.transfermarkt.technology/portrait/medium/315110-1668412255.jpg?lm=1","Karl Toko Ekambi","https://www.transfermarkt.us/karl-toko-ekambi/profil/spieler/315110","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569","https://www.transfermarkt.us/olympique-lyon/startseite/verein/1041/saison_id/2019","","Olympique Lyon","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/315110/transfer_id/2766414","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"203","https://img.a.transfermarkt.technology/portrait/medium/264956-1681206551.png?lm=1","Jean-Kévin Augustin","https://www.transfermarkt.us/jean-kevin-augustin/profil/spieler/264956","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/as-monaco/startseite/verein/162/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/162.png?lm=1654781919","Monaco","https://tmssl.akamaized.net/images/flagge/verysmall/113.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/264956/transfer_id/2629782","https://tmssl.akamaized.net/images/flagge/verysmall/62.png?lm=1520611569"
"204","https://img.a.transfermarkt.technology/portrait/medium/168471-1629715073.jpg?lm=1","Renaud Emond","https://www.transfermarkt.us/renaud-emond/profil/spieler/168471","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/fc-nantes/startseite/verein/995/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/995.png?lm=1581355747","FC Nantes","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/168471/transfer_id/2751257",""
"205","https://img.a.transfermarkt.technology/portrait/medium/237061-1550309191.jpg?lm=1","Héctor Villalba","https://www.transfermarkt.us/hector-villalba/profil/spieler/237061","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/132.png?lm=1520611569","https://www.transfermarkt.us/club-libertad-asuncion/startseite/verein/9875/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/9875.png?lm=1461967741","Libertad","https://tmssl.akamaized.net/images/flagge/verysmall/132.png?lm=1520611569","Primera División Clausura","https://www.transfermarkt.us/primera-division-clausura/transfers/wettbewerb/PR1C/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/237061/transfer_id/2781959","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569"
"206","https://img.a.transfermarkt.technology/portrait/medium/387153-1646141769.JPG?lm=1","Patryk Klimala","https://www.transfermarkt.us/patryk-klimala/profil/spieler/387153","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569","https://www.transfermarkt.us/celtic-glasgow/startseite/verein/371/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/371.png?lm=1403615766","Celtic","https://tmssl.akamaized.net/images/flagge/verysmall/190.png?lm=1520611569","Premiership","https://www.transfermarkt.us/scottish-premiership/transfers/wettbewerb/SC1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/387153/transfer_id/2757831",""
"207","https://img.a.transfermarkt.technology/portrait/medium/336382-1678024113.jpg?lm=1","Dejan Joveljic","https://www.transfermarkt.us/dejan-joveljic/profil/spieler/336382","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/215.png?lm=1520611569","https://www.transfermarkt.us/eintracht-frankfurt/startseite/verein/24/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/24.png?lm=1403806187","E. Frankfurt","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/336382/transfer_id/2508104","https://tmssl.akamaized.net/images/flagge/verysmall/24.png?lm=1569523290"
"208","https://img.a.transfermarkt.technology/portrait/medium/345886-1658600398.jpg?lm=1","Rubén Vargas","https://www.transfermarkt.us/ruben-vargas/profil/spieler/345886","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/148.png?lm=1520611569","https://www.transfermarkt.us/fc-augsburg/startseite/verein/167/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/167.png?lm=1656582897","FC Augsburg","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/345886/transfer_id/2512108","https://tmssl.akamaized.net/images/flagge/verysmall/43.png?lm=1520611569"
"209","https://img.a.transfermarkt.technology/portrait/medium/145769-1490624735.jpg?lm=1","Sergio León","https://www.transfermarkt.us/sergio-leon/profil/spieler/145769","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/ud-levante/startseite/verein/3368/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3368.png?lm=1408655062","Levante","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/145769/transfer_id/2506039",""
"210","https://img.a.transfermarkt.technology/portrait/medium/232093-1603044569.png?lm=1","Reziuan Mirzov","https://www.transfermarkt.us/reziuan-mirzov/profil/spieler/232093","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","https://www.transfermarkt.us/spartak-moskau/startseite/verein/232/saison_id/2019","","Spartak Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/232093/transfer_id/2564153",""
"211","https://img.a.transfermarkt.technology/portrait/medium/220848-1668889542.jpg?lm=1","Yannick Gomis","https://www.transfermarkt.us/yannick-gomis/profil/spieler/220848","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569","https://www.transfermarkt.us/ea-guingamp/startseite/verein/855/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/855.png?lm=1669659728","Guingamp","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 2","https://www.transfermarkt.us/ligue-2/transfers/wettbewerb/FR2/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/220848/transfer_id/2627087",""
"212","https://img.a.transfermarkt.technology/portrait/medium/454576-1632923945.jpg?lm=1","Robert Bozenik","https://www.transfermarkt.us/robert-bozenik/profil/spieler/454576","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569","https://www.transfermarkt.us/feyenoord-rotterdam/startseite/verein/234/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/234.png?lm=1457643518","Feyenoord","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","Eredivisie","https://www.transfermarkt.us/eredivisie/transfers/wettbewerb/NL1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/454576/transfer_id/2774809",""
"213","https://img.a.transfermarkt.technology/portrait/medium/315283-1639678567.png?lm=1","Kaj Sierhuis","https://www.transfermarkt.us/kaj-sierhuis/profil/spieler/315283","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/stade-reims/startseite/verein/1421/saison_id/2019","","Stade Reims","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/315283/transfer_id/2782295",""
"214","https://img.a.transfermarkt.technology/portrait/medium/308552-1659600431.jpg?lm=1","Jordan Larsson","https://www.transfermarkt.us/jordan-larsson/profil/spieler/308552","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/147.png?lm=1520611569","https://www.transfermarkt.us/spartak-moskau/startseite/verein/232/saison_id/2019","","Spartak Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/308552/transfer_id/2586267","https://tmssl.akamaized.net/images/flagge/verysmall/32.png?lm=1520611569"
"215","https://img.a.transfermarkt.technology/portrait/medium/364206-1611301906.jpg?lm=1","Andrea Adorante","https://www.transfermarkt.us/andrea-adorante/profil/spieler/364206","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/parma-calcio-1913/startseite/verein/130/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/130.png?lm=1530945992","Parma","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€4.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/364206/transfer_id/2528298",""
"216","https://img.a.transfermarkt.technology/portrait/medium/596689-1669111506.jpg?lm=1","Oscar Taty Maritu","https://www.transfermarkt.us/oscar-taty-maritu/profil/spieler/596689","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/193.png?lm=1520611569","https://www.transfermarkt.us/cangzhou-mighty-lions/startseite/verein/35272/saison_id/2019","","SJZ Ever Bright","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€3.94m","https://www.transfermarkt.us/jumplist/transfers/spieler/596689/transfer_id/2802616",""
"217","https://img.a.transfermarkt.technology/portrait/medium/288786-1672433511.jpg?lm=1","Juan Dinenno","https://www.transfermarkt.us/juan-dinenno/profil/spieler/288786","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/unam-pumas/startseite/verein/7633/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/7633.png?lm=1421002359","UNAM Pumas","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€3.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/288786/transfer_id/2767997",""
"218","https://img.a.transfermarkt.technology/portrait/medium/216375-1616852372.jpg?lm=1","Felipe Avenatti","https://www.transfermarkt.us/felipe-avenatti/profil/spieler/216375","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/standard-luttich/startseite/verein/3057/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3057.png?lm=1496825940","Standard Liège","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.75m","https://www.transfermarkt.us/jumplist/transfers/spieler/216375/transfer_id/2548152","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"219","https://img.a.transfermarkt.technology/portrait/medium/163683-1677926412.jpg?lm=1","Manuel Pucciarelli","https://www.transfermarkt.us/manuel-pucciarelli/profil/spieler/163683","Second Striker","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/chievo-verona/startseite/verein/862/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/862.png?lm=1454498424","Chievo Verona","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie B","https://www.transfermarkt.us/serie-b/transfers/wettbewerb/IT2/saison_id/2019","€3.75m","https://www.transfermarkt.us/jumplist/transfers/spieler/163683/transfer_id/1831076",""
"220","https://img.a.transfermarkt.technology/portrait/medium/475949-1629186621.jpg?lm=1","Benjamin Nygren","https://www.transfermarkt.us/benjamin-nygren/profil/spieler/475949","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/147.png?lm=1520611569","https://www.transfermarkt.us/krc-genk/startseite/verein/1184/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1184.png?lm=1464899410","KRC Genk","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/475949/transfer_id/2516149",""
"221","https://img.a.transfermarkt.technology/portrait/medium/242086-1642606913.jpg?lm=1","Patrik Schick","https://www.transfermarkt.us/patrik-schick/profil/spieler/242086","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569","https://www.transfermarkt.us/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019","","RB Leipzig","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/242086/transfer_id/2631419",""
"222","https://img.a.transfermarkt.technology/portrait/medium/401923-1661352899.jpg?lm=1","Victor Osimhen","https://www.transfermarkt.us/victor-osimhen/profil/spieler/401923","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569","https://www.transfermarkt.us/rsc-charleroi/startseite/verein/172/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/172.png?lm=1448474590","RSC Charleroi","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/401923/transfer_id/2490988",""
"223","https://img.a.transfermarkt.technology/portrait/medium/290593-1595883991.jpg?lm=1","Sada Thioub","https://www.transfermarkt.us/sada-thioub/profil/spieler/290593","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569","https://www.transfermarkt.us/sco-angers/startseite/verein/1420/saison_id/2019","","Angers SCO","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/290593/transfer_id/2571401","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"224","https://img.a.transfermarkt.technology/portrait/medium/300538-1633193267.png?lm=1","Nikolay Komlichenko","https://www.transfermarkt.us/nikolay-komlichenko/profil/spieler/300538","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","https://www.transfermarkt.us/dinamo-moskau/startseite/verein/121/saison_id/2019","","Dinamo Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/300538/transfer_id/2772849",""
"225","https://img.a.transfermarkt.technology/portrait/medium/242638-1660641581.png?lm=1","Efthymios Koulouris","https://www.transfermarkt.us/efthymios-koulouris/profil/spieler/242638","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569","https://www.transfermarkt.us/fc-toulouse/startseite/verein/415/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/415.png?lm=1530117274","Toulouse","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/242638/transfer_id/2518822",""
"226","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mariusz Stepinski","https://www.transfermarkt.us/mariusz-stepinski/profil/spieler/210363","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569","https://www.transfermarkt.us/hellas-verona/startseite/verein/276/saison_id/2019","","Hellas Verona","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/210363/transfer_id/2777414",""
"227","https://img.a.transfermarkt.technology/portrait/medium/213260-1583310204.jpg?lm=1","Rubén García","https://www.transfermarkt.us/ruben-garcia/profil/spieler/213260","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/ca-osasuna/startseite/verein/331/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/331.png?lm=1406739464","CA Osasuna","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/213260/transfer_id/2517392",""
"228","https://img.a.transfermarkt.technology/portrait/medium/402193-1516114488.jpg?lm=1","Kwang-song Han","https://www.transfermarkt.us/kwang-song-han/profil/spieler/402193","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/86.png?lm=1520611569","https://www.transfermarkt.us/juventus-turin-u23/startseite/verein/41101/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/41101.png?lm=1594291454","Juventus U23","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie C-A","https://www.transfermarkt.us/serie-c-girone-a/transfers/wettbewerb/IT3A/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/402193/transfer_id/2631138",""
